"CLUSTERID1","CLUSTERID2","ComponentIndex","Cosine","DeltaMZ","ChemProp2","ChemProp_spearman","ChemProp_log","ChemProp_sqrt","abs_ChemProp2","abs_ChemProp_spearman","abs_ChemProp_log","abs_ChemProp_sqrt","Sign_ChemProp2","Compound1_LibraryID","Compound1_MQScore","Compound1_MS2 Verification Comment","Compound1_RTConsensus","Compound1_RTMean","Compound1_RTStdErr","Compound1_Smiles","Compound1_SpectrumID","Compound1_SumPeakIntensity","Compound1_UniqueFileSourcesCount","Compound1_cluster index","Compound1_componentindex","Compound1_neutral M mass","Compound1_number of spectra","Compound1_parent mass","Compound1_precursor charge","Compound1_precursor mass","Compound1_sum(precursor intensity)","Compound2_LibraryID","Compound2_MQScore","Compound2_MS2 Verification Comment","Compound2_RTConsensus","Compound2_RTMean","Compound2_RTStdErr","Compound2_Smiles","Compound2_SpectrumID","Compound2_SumPeakIntensity","Compound2_UniqueFileSourcesCount","Compound2_cluster index","Compound2_componentindex","Compound2_neutral M mass","Compound2_number of spectra","Compound2_parent mass","Compound2_precursor charge","Compound2_precursor mass","Compound2_sum(precursor intensity)"
7601,8121,8,0.9697,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.059,6.059,0,"N/A","N/A",25797804.37,80,7601,8,NA,80,438.3786,1,438.3786,25797804.37,"N/A","N/A",NA,6.2026,6.2026,0,"N/A","N/A",15163492.884,80,8121,8,NA,80,452.3941,1,452.3941,15163492.884
7500,8005,8,0.9419,-58.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0373,6.0373,0,"N/A","N/A",43961279.06,80,7500,8,NA,80,526.4312,1,526.4312,43961279.06,"N/A","N/A",NA,6.1673,6.1673,0,"N/A","N/A",16815257.28,80,8005,8,NA,80,584.4731,1,584.4731,16815257.28
7500,8070,8,0.9492,30.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0373,6.0373,0,"N/A","N/A",43961279.06,80,7500,8,NA,80,526.4312,1,526.4312,43961279.06,"N/A","N/A",NA,6.1888,6.1888,0,"N/A","N/A",22961895.49,80,8070,8,NA,80,496.4204,1,496.4204,22961895.49
7633,8174,8,0.9144,-31.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0683,6.0683,0,"N/A","N/A",6345983.886,80,7633,8,NA,80,377.3259,1,377.3259,6345983.886,"N/A","N/A",NA,6.2101,6.2101,0,"N/A","N/A",16091608.484,80,8174,8,NA,80,408.3679,1,408.3679,16091608.484
8174,8177,8,0.9135,17.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.2101,6.2101,0,"N/A","N/A",16091608.484,80,8174,8,NA,80,408.3679,1,408.3679,16091608.484,"N/A","N/A",NA,6.2109,6.2109,0,"N/A","N/A",3316757.968,80,8177,8,NA,80,391.3413,1,391.3413,3316757.968
6882,6936,8,0.9531,44.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8696,5.8696,0,"N/A","N/A",9118356.828,80,6882,8,NA,80,600.4679,1,600.4679,9118356.828,"N/A","N/A",NA,5.8817,5.8817,0,"N/A","N/A",15467498.426,80,6936,8,NA,80,556.4419,1,556.4419,15467498.426
6936,8036,8,0.95,15.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8817,5.8817,0,"N/A","N/A",15467498.426,80,6936,8,NA,80,556.4419,1,556.4419,15467498.426,"N/A","N/A",NA,6.1787,6.1787,0,"N/A","N/A",22907355.85,80,8036,8,NA,80,540.4468,1,540.4468,22907355.85
6968,7500,8,0.9744,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8942,5.8942,0,"N/A","N/A",23043611.64,80,6968,8,NA,80,512.4157,1,512.4157,23043611.64,"N/A","N/A",NA,6.0373,6.0373,0,"N/A","N/A",43961279.06,80,7500,8,NA,80,526.4312,1,526.4312,43961279.06
7627,7633,8,0.9403,17.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0676,6.0676,0,"N/A","N/A",16984329.98,80,7627,8,NA,80,394.3524,1,394.3524,16984329.98,"N/A","N/A",NA,6.0683,6.0683,0,"N/A","N/A",6345983.886,80,7633,8,NA,80,377.3259,1,377.3259,6345983.886
7627,8177,8,0.9407,3.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0676,6.0676,0,"N/A","N/A",16984329.98,80,7627,8,NA,80,394.3524,1,394.3524,16984329.98,"N/A","N/A",NA,6.2109,6.2109,0,"N/A","N/A",3316757.968,80,8177,8,NA,80,391.3413,1,391.3413,3316757.968
6882,7460,8,0.9538,30.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8696,5.8696,0,"N/A","N/A",9118356.828,80,6882,8,NA,80,600.4679,1,600.4679,9118356.828,"N/A","N/A",NA,6.0247,6.0247,0,"N/A","N/A",29265859.34,80,7460,8,NA,80,570.4573,1,570.4573,29265859.34
6968,8005,8,0.9374,-72.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8942,5.8942,0,"N/A","N/A",23043611.64,80,6968,8,NA,80,512.4157,1,512.4157,23043611.64,"N/A","N/A",NA,6.1673,6.1673,0,"N/A","N/A",16815257.28,80,8005,8,NA,80,584.4731,1,584.4731,16815257.28
6936,7460,8,0.9596,-14.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8817,5.8817,0,"N/A","N/A",15467498.426,80,6936,8,NA,80,556.4419,1,556.4419,15467498.426,"N/A","N/A",NA,6.0247,6.0247,0,"N/A","N/A",29265859.34,80,7460,8,NA,80,570.4573,1,570.4573,29265859.34
7076,8177,8,0.9518,-11.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.9254,5.9254,0,"N/A","N/A",6922597.325,80,7076,8,NA,80,380.3369,1,380.3369,6922597.325,"N/A","N/A",NA,6.2109,6.2109,0,"N/A","N/A",3316757.968,80,8177,8,NA,80,391.3413,1,391.3413,3316757.968
8005,8036,8,0.9569,44.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.1673,6.1673,0,"N/A","N/A",16815257.28,80,8005,8,NA,80,584.4731,1,584.4731,16815257.28,"N/A","N/A",NA,6.1787,6.1787,0,"N/A","N/A",22907355.85,80,8036,8,NA,80,540.4468,1,540.4468,22907355.85
7500,8036,8,0.978,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0373,6.0373,0,"N/A","N/A",43961279.06,80,7500,8,NA,80,526.4312,1,526.4312,43961279.06,"N/A","N/A",NA,6.1787,6.1787,0,"N/A","N/A",22907355.85,80,8036,8,NA,80,540.4468,1,540.4468,22907355.85
7633,8177,8,0.9271,-14.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0683,6.0683,0,"N/A","N/A",6345983.886,80,7633,8,NA,80,377.3259,1,377.3259,6345983.886,"N/A","N/A",NA,6.2109,6.2109,0,"N/A","N/A",3316757.968,80,8177,8,NA,80,391.3413,1,391.3413,3316757.968
6882,7414,8,0.9558,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8696,5.8696,0,"N/A","N/A",9118356.828,80,6882,8,NA,80,600.4679,1,600.4679,9118356.828,"N/A","N/A",NA,6.0111,6.0111,0,"N/A","N/A",17009923.21,80,7414,8,NA,80,614.4834,1,614.4834,17009923.21
7081,8177,8,0.9196,-28.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Massbank:AU406506 3,6,9,12-Tetraoxatetracosan-1-ol|Tetraethylene glycol monododecyl ether|2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol","0.711491",NA,5.9293,5.9293,0,"CCCCCCCCCCCCOCCOCCOCCOCCO","CCMSLIB00005775343",3542352.6065,80,7081,8,NA,80,363.3101,1,363.3101,3542352.6065,"N/A","N/A",NA,6.2109,6.2109,0,"N/A","N/A",3316757.968,80,8177,8,NA,80,391.3413,1,391.3413,3316757.968
7460,8036,8,0.965,30.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0247,6.0247,0,"N/A","N/A",29265859.34,80,7460,8,NA,80,570.4573,1,570.4573,29265859.34,"N/A","N/A",NA,6.1787,6.1787,0,"N/A","N/A",22907355.85,80,8036,8,NA,80,540.4468,1,540.4468,22907355.85
6936,7547,8,0.934,74.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8817,5.8817,0,"N/A","N/A",15467498.426,80,6936,8,NA,80,556.4419,1,556.4419,15467498.426,"N/A","N/A",NA,6.0485,6.0485,0,"N/A","N/A",42869562.02,80,7547,8,NA,80,482.4048,1,482.4048,42869562.02
7172,7663,8,0.8326,3.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.9656,5.9656,0,"N/A","N/A",2463488.6329,80,7172,8,NA,80,336.3103,1,336.3103,2463488.6329,"N/A","N/A",NA,6.078,6.078,0,"N/A","N/A",2284398.766,80,7663,8,NA,80,333.2995,1,333.2995,2284398.766
6882,7375,8,0.9447,-58.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8696,5.8696,0,"N/A","N/A",9118356.828,80,6882,8,NA,80,600.4679,1,600.4679,9118356.828,"N/A","N/A",NA,5.9973,5.9973,0,"N/A","N/A",7773345.997,80,7375,8,NA,80,658.5095,1,658.5095,7773345.997
7547,7601,8,0.9672,44.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0485,6.0485,0,"N/A","N/A",42869562.02,80,7547,8,NA,80,482.4048,1,482.4048,42869562.02,"N/A","N/A",NA,6.059,6.059,0,"N/A","N/A",25797804.37,80,7601,8,NA,80,438.3786,1,438.3786,25797804.37
7041,7601,8,0.9687,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.9155,5.9155,0,"N/A","N/A",10799448.571,80,7041,8,NA,80,424.363,1,424.363,10799448.571,"N/A","N/A",NA,6.059,6.059,0,"N/A","N/A",25797804.37,80,7601,8,NA,80,438.3786,1,438.3786,25797804.37
8036,8121,8,0.9568,88.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.1787,6.1787,0,"N/A","N/A",22907355.85,80,8036,8,NA,80,540.4468,1,540.4468,22907355.85,"N/A","N/A",NA,6.2026,6.2026,0,"N/A","N/A",15163492.884,80,8121,8,NA,80,452.3941,1,452.3941,15163492.884
7460,7500,8,0.9808,44.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0247,6.0247,0,"N/A","N/A",29265859.34,80,7460,8,NA,80,570.4573,1,570.4573,29265859.34,"N/A","N/A",NA,6.0373,6.0373,0,"N/A","N/A",43961279.06,80,7500,8,NA,80,526.4312,1,526.4312,43961279.06
7009,7500,8,0.9447,-58.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.905,5.905,0,"N/A","N/A",20411638.46,80,7009,8,NA,80,468.3894,1,468.3894,20411638.46,"N/A","N/A",NA,6.0373,6.0373,0,"N/A","N/A",43961279.06,80,7500,8,NA,80,526.4312,1,526.4312,43961279.06
6882,6968,8,0.9541,88.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8696,5.8696,0,"N/A","N/A",9118356.828,80,6882,8,NA,80,600.4679,1,600.4679,9118356.828,"N/A","N/A",NA,5.8942,5.8942,0,"N/A","N/A",23043611.64,80,6968,8,NA,80,512.4157,1,512.4157,23043611.64
7009,7041,8,0.9655,44.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.905,5.905,0,"N/A","N/A",20411638.46,80,7009,8,NA,80,468.3894,1,468.3894,20411638.46,"N/A","N/A",NA,5.9155,5.9155,0,"N/A","N/A",10799448.571,80,7041,8,NA,80,424.363,1,424.363,10799448.571
6882,7964,8,0.9478,-28.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8696,5.8696,0,"N/A","N/A",9118356.828,80,6882,8,NA,80,600.4679,1,600.4679,9118356.828,"N/A","N/A",NA,6.1546,6.1546,0,"N/A","N/A",9293693.665,80,7964,8,NA,80,628.4994,1,628.4994,9293693.665
6968,7547,8,0.9476,30.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8942,5.8942,0,"N/A","N/A",23043611.64,80,6968,8,NA,80,512.4157,1,512.4157,23043611.64,"N/A","N/A",NA,6.0485,6.0485,0,"N/A","N/A",42869562.02,80,7547,8,NA,80,482.4048,1,482.4048,42869562.02
6936,7009,8,0.9551,88.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8817,5.8817,0,"N/A","N/A",15467498.426,80,6936,8,NA,80,556.4419,1,556.4419,15467498.426,"N/A","N/A",NA,5.905,5.905,0,"N/A","N/A",20411638.46,80,7009,8,NA,80,468.3894,1,468.3894,20411638.46
6936,6968,8,0.9647,44.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8817,5.8817,0,"N/A","N/A",15467498.426,80,6936,8,NA,80,556.4419,1,556.4419,15467498.426,"N/A","N/A",NA,5.8942,5.8942,0,"N/A","N/A",23043611.64,80,6968,8,NA,80,512.4157,1,512.4157,23043611.64
7076,7633,8,0.956,3.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.9254,5.9254,0,"N/A","N/A",6922597.325,80,7076,8,NA,80,380.3369,1,380.3369,6922597.325,"N/A","N/A",NA,6.0683,6.0683,0,"N/A","N/A",6345983.886,80,7633,8,NA,80,377.3259,1,377.3259,6345983.886
8121,8174,8,0.9289,44.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.2026,6.2026,0,"N/A","N/A",15163492.884,80,8121,8,NA,80,452.3941,1,452.3941,15163492.884,"N/A","N/A",NA,6.2101,6.2101,0,"N/A","N/A",16091608.484,80,8174,8,NA,80,408.3679,1,408.3679,16091608.484
6936,8005,8,0.9509,-28.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8817,5.8817,0,"N/A","N/A",15467498.426,80,6936,8,NA,80,556.4419,1,556.4419,15467498.426,"N/A","N/A",NA,6.1673,6.1673,0,"N/A","N/A",16815257.28,80,8005,8,NA,80,584.4731,1,584.4731,16815257.28
7041,7076,8,0.9642,44.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.9155,5.9155,0,"N/A","N/A",10799448.571,80,7041,8,NA,80,424.363,1,424.363,10799448.571,"N/A","N/A",NA,5.9254,5.9254,0,"N/A","N/A",6922597.325,80,7076,8,NA,80,380.3369,1,380.3369,6922597.325
6968,8036,8,0.9743,-28.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8942,5.8942,0,"N/A","N/A",23043611.64,80,6968,8,NA,80,512.4157,1,512.4157,23043611.64,"N/A","N/A",NA,6.1787,6.1787,0,"N/A","N/A",22907355.85,80,8036,8,NA,80,540.4468,1,540.4468,22907355.85
7041,8121,8,0.9831,-28.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.9155,5.9155,0,"N/A","N/A",10799448.571,80,7041,8,NA,80,424.363,1,424.363,10799448.571,"N/A","N/A",NA,6.2026,6.2026,0,"N/A","N/A",15163492.884,80,8121,8,NA,80,452.3941,1,452.3941,15163492.884
9410,11094,9,0.9235,-174.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.7444,6.7444,0,"N/A","N/A",2065751.653,80,9410,9,NA,80,562.402,1,562.402,2065751.653,"N/A","N/A",NA,7.7361,7.7361,0,"N/A","N/A",266382678.53,80,11094,9,NA,80,736.5425,1,736.5425,266382678.53
8038,10376,9,0.9795,-40.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.2177,6.2177,0,"N/A","N/A",2004795.80963,39,8038,9,NA,39,548.3867,1,548.3867,2004795.80963,"N/A","N/A",NA,7.4896,7.4896,0,"N/A","N/A",15637308.737,43,10376,9,NA,43,588.5017,1,588.5017,15637308.737
7602,7632,9,0.9766,44.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0591,6.0591,0,"N/A","N/A",16069797.21,80,7602,9,NA,80,494.4412,1,494.4412,16069797.21,"N/A","N/A",NA,6.0682,6.0682,0,"N/A","N/A",31482162.82,80,7632,9,NA,80,450.4149,1,450.4149,31482162.82
10011,10933,9,0.9192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.2046,7.2046,0,"N/A","N/A",12781472.019,80,10011,9,NA,80,736.5429,1,736.5429,12781472.019,"N/A","N/A",NA,7.7238,7.7238,0,"N/A","N/A",393160237.3,80,10933,9,NA,80,736.5425,1,736.5425,393160237.3
4313,6486,9,0.9285,14.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.5232,4.5232,0,"N/A","N/A",537055.0466,4,4313,9,NA,4,520.2902,1,520.2902,537055.0466,"N/A","N/A",NA,5.7262,5.7262,0,"N/A","N/A",5358008.44623,80,6486,9,NA,80,506.2669,1,506.2669,5358008.44623
10933,11194,9,0.951,56.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,7.7238,7.7238,0,"N/A","N/A",393160237.3,80,10933,9,NA,80,736.5425,1,736.5425,393160237.3,"N/A","N/A",NA,7.8217,7.8217,0,"N/A","N/A",5014815.94743,80,11194,9,NA,80,680.4798,1,680.4798,5014815.94743
6539,8400,9,0.9625,-60.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.7358,5.7358,0,"N/A","N/A",833696.88964,12,6539,9,NA,12,428.279,1,428.279,833696.88964,"N/A","N/A",NA,6.2898,6.2898,0,"N/A","N/A",1157344.8197,12,8400,9,NA,12,488.3006,1,488.3006,1157344.8197
4908,8028,9,0.9655,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.0807,5.0807,0,"N/A","N/A",7094830.26676,75,4908,9,NA,75,488.3009,1,488.3009,7094830.26676,"N/A","N/A",NA,6.1854,6.1854,0,"N/A","N/A",1140133.4528,11,8028,9,NA,11,488.3003,1,488.3003,1140133.4528
6887,7602,9,0.9456,-24.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.871,5.871,0,"N/A","N/A",9458919.575,74,6887,9,NA,74,470.384,1,470.384,9458919.575,"N/A","N/A",NA,6.0591,6.0591,0,"N/A","N/A",16069797.21,80,7602,9,NA,80,494.4412,1,494.4412,16069797.21
7602,8136,9,0.9582,-14.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0591,6.0591,0,"N/A","N/A",16069797.21,80,7602,9,NA,80,494.4412,1,494.4412,16069797.21,"N/A","N/A",NA,6.2034,6.2034,0,"N/A","N/A",8190177.2,80,8136,9,NA,80,508.4571,1,508.4571,8190177.2
8400,9192,9,0.9569,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.2898,6.2898,0,"N/A","N/A",1157344.8197,12,8400,9,NA,12,488.3006,1,488.3006,1157344.8197,"N/A","N/A",NA,6.6019,6.6019,0,"N/A","N/A",4511461.70682,14,9192,9,NA,14,488.3007,1,488.3007,4511461.70682
8774,9410,9,0.9459,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.3899,6.3899,0,"N/A","N/A",2761603.0105,80,8774,9,NA,80,562.4027,1,562.4027,2761603.0105,"N/A","N/A",NA,6.7444,6.7444,0,"N/A","N/A",2065751.653,80,9410,9,NA,80,562.402,1,562.402,2065751.653
8405,10376,9,0.9785,-40.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.3293,6.3293,0,"N/A","N/A",5623688.8578,62,8405,9,NA,62,548.3863,1,548.3863,5623688.8578,"N/A","N/A",NA,7.4896,7.4896,0,"N/A","N/A",15637308.737,43,10376,9,NA,43,588.5017,1,588.5017,15637308.737
8216,10016,9,0.9195,-60.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.219,6.219,0,"N/A","N/A",33066103.0872,73,8216,9,NA,73,576.3447,1,576.3447,33066103.0872,"N/A","N/A",NA,7.2021,7.2021,0,"N/A","N/A",1209571.8165,4,10016,9,NA,4,636.5552,1,636.5552,1209571.8165
4908,8400,9,0.9685,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.0807,5.0807,0,"N/A","N/A",7094830.26676,75,4908,9,NA,75,488.3009,1,488.3009,7094830.26676,"N/A","N/A",NA,6.2898,6.2898,0,"N/A","N/A",1157344.8197,12,8400,9,NA,12,488.3006,1,488.3006,1157344.8197
7270,10376,9,0.9709,-196.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.9795,5.9795,0,"N/A","N/A",18386398.942,80,7270,9,NA,80,392.3732,1,392.3732,18386398.942,"N/A","N/A",NA,7.4896,7.4896,0,"N/A","N/A",15637308.737,43,10376,9,NA,43,588.5017,1,588.5017,15637308.737
5834,8400,9,0.9641,-30.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.4708,5.4708,0,"N/A","N/A",2222376.8944,73,5834,9,NA,73,458.29,1,458.29,2222376.8944,"N/A","N/A",NA,6.2898,6.2898,0,"N/A","N/A",1157344.8197,12,8400,9,NA,12,488.3006,1,488.3006,1157344.8197
8774,9363,9,0.9456,30.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.3899,6.3899,0,"N/A","N/A",2761603.0105,80,8774,9,NA,80,562.4027,1,562.4027,2761603.0105,"N/A","N/A",NA,6.7283,6.7283,0,"N/A","N/A",106623872.76,80,9363,9,NA,80,532.3912,1,532.3912,106623872.76
7544,8163,9,0.9527,74.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0483,6.0483,0,"N/A","N/A",10208351.245,80,7544,9,NA,80,538.4672,1,538.4672,10208351.245,"N/A","N/A",NA,6.2084,6.2084,0,"N/A","N/A",18663076.355,80,8163,9,NA,80,464.4306,1,464.4306,18663076.355
7544,8136,9,0.954,30.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0483,6.0483,0,"N/A","N/A",10208351.245,80,7544,9,NA,80,538.4672,1,538.4672,10208351.245,"N/A","N/A",NA,6.2034,6.2034,0,"N/A","N/A",8190177.2,80,8136,9,NA,80,508.4571,1,508.4571,8190177.2
7647,7908,9,0.9795,-304.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0748,6.0748,0,"N/A","N/A",23849516.62,80,7647,9,NA,80,406.3888,1,406.3888,23849516.62,"N/A","N/A",NA,6.1338,6.1338,0,"N/A","N/A",4743378.63735,25,7908,9,NA,25,710.3944,1,710.3944,4743378.63735
3290,10564,9,0.9847,-152.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,3.4312,3.4312,0,"N/A","N/A",7210058.4355,80,3290,9,NA,80,436.2542,1,436.2542,7210058.4355,"N/A","N/A",NA,7.5204,7.5204,0,"N/A","N/A",32149466.0533,77,10564,9,NA,77,588.5016,1,588.5016,32149466.0533
6970,8136,9,0.9268,60.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8941,5.8941,0,"N/A","N/A",1768796.007,80,6970,9,NA,80,568.4775,1,568.4775,1768796.007,"N/A","N/A",NA,6.2034,6.2034,0,"N/A","N/A",8190177.2,80,8136,9,NA,80,508.4571,1,508.4571,8190177.2
7647,8745,9,0.9671,-141.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0748,6.0748,0,"N/A","N/A",23849516.62,80,7647,9,NA,80,406.3888,1,406.3888,23849516.62,"N/A","N/A",NA,6.3841,6.3841,0,"N/A","N/A",13443709.3667,80,8745,9,NA,80,548.3864,1,548.3864,13443709.3667
4313,5086,9,0.9443,15.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,4.5232,4.5232,0,"N/A","N/A",537055.0466,4,4313,9,NA,4,520.2902,1,520.2902,537055.0466,"N/A","N/A",NA,5.1832,5.1832,0,"N/A","N/A",6547209.663924,72,5086,9,NA,72,504.2956,1,504.2956,6547209.663924
7544,7647,9,0.953,132.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.0483,6.0483,0,"N/A","N/A",10208351.245,80,7544,9,NA,80,538.4672,1,538.4672,10208351.245,"N/A","N/A",NA,6.0748,6.0748,0,"N/A","N/A",23849516.62,80,7647,9,NA,80,406.3888,1,406.3888,23849516.62
4908,7124,9,0.9449,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.0807,5.0807,0,"N/A","N/A",7094830.26676,75,4908,9,NA,75,488.3009,1,488.3009,7094830.26676,"N/A","N/A",NA,5.99,5.99,0,"N/A","N/A",1170008.5995,76,7124,9,NA,76,488.2992,1,488.2992,1170008.5995
9078,9410,9,0.9259,26.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.5352,6.5352,0,"N/A","N/A",421794.00718,35,9078,9,NA,35,588.4168,1,588.4168,421794.00718,"N/A","N/A",NA,6.7444,6.7444,0,"N/A","N/A",2065751.653,80,9410,9,NA,80,562.402,1,562.402,2065751.653
6858,8028,9,0.9542,-46.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.8612,5.8612,0,"N/A","N/A",1789146.0657,6,6858,9,NA,6,442.2949,1,442.2949,1789146.0657,"N/A","N/A",NA,6.1854,6.1854,0,"N/A","N/A",1140133.4528,11,8028,9,NA,11,488.3003,1,488.3003,1140133.4528
8028,8400,9,0.9805,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,6.1854,6.1854,0,"N/A","N/A",1140133.4528,11,8028,9,NA,11,488.3003,1,488.3003,1140133.4528,"N/A","N/A",NA,6.2898,6.2898,0,"N/A","N/A",1157344.8197,12,8400,9,NA,12,488.3006,1,488.3006,1157344.8197
7194,7567,9,0.9178,-104.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.9655,5.9655,0,"N/A","N/A",14183692.3723,13,7194,9,NA,13,618.3816,1,618.3816,14183692.3723,"N/A","N/A",NA,6.0536,6.0536,0,"N/A","N/A",1253159.12965,5,7567,9,NA,5,722.4109,1,722.4109,1253159.12965
7124,8400,9,0.9484,-0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,5.99,5.99,0,"N/A","N/A",1170008.5995,76,7124,9,NA,76,488.2992,1,488.2992,1170008.5995,"N/A","N/A",NA,6.2898,6.2898,0,"N/A","N/A",1157344.8197,12,8400,9,NA,12,488.3006,1,488.3006,1157344.8197
