"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_BS_1.mzML Peak area","t0_BS_2.mzML Peak area","t0_BS_3.mzML Peak area","t0_BS_C.mzML Peak area","t0_Ec_1.mzML Peak area","t0_Ec_2.mzML Peak area","t0_Ec_3.mzML Peak area","t0_Ec_C.mzML Peak area","t1_BS_1.mzML Peak area","t1_BS_2.mzML Peak area","t1_BS_3.mzML Peak area","t1_BS_C.mzML Peak area","t1_Ec_1.mzML Peak area","t1_Ec_2.mzML Peak area","t1_Ec_3.mzML Peak area","t1_Ec_C.mzML Peak area","t2_BS_1.mzML Peak area","t2_BS_2.mzML Peak area","t2_BS_3.mzML Peak area","t2_BS_C.mzML Peak area","t2_Ec_1.mzML Peak area","t2_Ec_2.mzML Peak area","t2_Ec_3.mzML Peak area","t2_Ec_C.mzML Peak area","t3_BS_1.mzML Peak area","t3_BS_2.mzML Peak area","t3_BS_3.mzML Peak area","t3_BS_C.mzML Peak area","t3_Ec_1.mzML Peak area","t3_Ec_2.mzML Peak area","t3_Ec_3.mzML Peak area","t3_Ec_C.mzML Peak area","t4_BS_1.mzML Peak area","t4_BS_2.mzML Peak area","t4_BS_3.mzML Peak area","t4_BS_C.mzML Peak area","t4_Ec_1.mzML Peak area","t4_Ec_2.mzML Peak area","t4_Ec_3.mzML Peak area","t4_Ec_C.mzML Peak area","t5_BS_1.mzML Peak area","t5_BS_2.mzML Peak area","t5_BS_3.mzML Peak area","t5_BS_C.mzML Peak area","t5_Ec_1.mzML Peak area","t5_Ec_2.mzML Peak area","t5_Ec_3.mzML Peak area","t5_Ec_C.mzML Peak area","t6_BS_1.mzML Peak area","t6_BS_2.mzML Peak area","t6_BS_3.mzML Peak area","t6_BS_C.mzML Peak area","t6_Ec_1.mzML Peak area","t6_Ec_2.mzML Peak area","t6_Ec_3.mzML Peak area","t6_Ec_C.mzML Peak area","t7_BS_1.mzML Peak area","t7_BS_2.mzML Peak area","t7_BS_3.mzML Peak area","t7_BS_C.mzML Peak area","t7_Ec_1.mzML Peak area","t7_Ec_2.mzML Peak area","t7_Ec_3.mzML Peak area","t7_Ec_C.mzML Peak area","t8_BS_1.mzML Peak area","t8_BS_2.mzML Peak area","t8_BS_3.mzML Peak area","t8_BS_C.mzML Peak area","t8_Ec_1.mzML Peak area","t8_Ec_2.mzML Peak area","t8_Ec_3.mzML Peak area","t8_Ec_C.mzML Peak area","t9_BS_1.mzML Peak area","t9_BS_2.mzML Peak area","t9_BS_3.mzML Peak area","t9_BS_C.mzML Peak area","t9_Ec_1.mzML Peak area","t9_Ec_2.mzML Peak area","t9_Ec_3.mzML Peak area","t9_Ec_C.mzML Peak area"
4357,360.2380243,4.6098742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25595.188,24316.068,18044.555,6366.281,7530.824,10751.228,15988.835,13099.453,16780.084,16705.309,12745.915,5267.746,6031.2686,8413.52,11026.212,13289.813,17239.285,14084.598,9436.383,4020.115,6344.3794,6867.578,9969.521,10069.489,16680.762,12395.309,6826.163,4679.271,5085.784,6771.4634,8165.223,11976.282,10799.469,8577.781,6811.228,5593.5396,5593.2617,5903.7905,7007.843,11833.129,8661.5625,6978.045,7233.0454,9392.97,6511.489,8570.943,10710.711,6793.675,8805.46,7201.8096,8175.8184,11018.389,7252.3506,5261.1636,7322.9136,6126.4805,6339.0664,5221.315,4027.5999,7430.349,4065.9958,4882.919,5557.1294,3766,6902.3633,5368.2295,5846.107,8849.269,4642.89,5867.872,7000.389,3911.4514,8838.012,8993.441,6602.428,13884.334,5481.1323,6968.0635,10755.805,3766
4359,494.3322019,4.6081653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21827.855,22962.586,21895.527,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4360,309.1307758,4.609706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4361,269.164551,4.609583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6699.422,7184.4727,6925.6978,3766,10160.656,10515.719,8950.166,3766,9419.258,9236.014,8962.404,3766,8979.18,9889.853,9519.41,3766,9615.335,9319.355,8042.5103,3766,10025.799,9743.239,10100.705,3766,8905.757,12019.95,7900.661,9163.9795,4960.8745,3766,9057.497,9224.347,7976.2334,7726.181,8767.769,9441.081,7965.9307,9760.453,8947.139,9024.576,7780.1553,8087.5527,8505.656,7733.1567,9192.68,9501.582,9976.495,9102.434,8107.6,7938.014,11539.332,9082.657,9207.275,7091.0405,7404.2056,10849.647,7559.9224,7303.9385,8008.2783,7581.5615,7297.8833,8051.825,6918.416,6916.905,7656.9634,8421.614,8300.422,7650.338,6981.9155,7939.87,7850.2925,8998.737,9081.464,14776.373,10216.319,7636.3213,8627.538,8160.793,8335.025,7180.5186
4362,299.1831083,4.6113057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4363,365.2775047,4.619613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,7543.694,18875.111,8191.218,7884.0527,13336.448,17674.375,15598.534,8379.696,26941.557,8968.577,9484.512,8068.2827,13012.951,13521.488,14495.316,7776.7295,12440.012,32405.055,21047.74,8311.955,13694.753,16071.205,14903.645,12653.262,10192.533,22374.256,9360.028,8179.679,15119.508,12439.543,14472.032,10321.755,10196.372,34615.43,10397.304,10960.437,14045.665,14622.017,12855.795,14428.557,12069.91,31547.492,9507.998,8009.7427,15406.419,17953.676,15789.521,15023.308,11106.901,22516.682,7694.51,8729.774,8257.807,11559.123,8411.119,9168.967,8173.161,21553.484,7980.789,7028.4253,11309.267,10476.006,12884.578,8749.574,7022.557,28285.06,8325.917,8049.315,12753.197,14920.743,12133.406,9293.547,11986.985,30618.223,14483.778,7949.8594
4364,343.29547,4.619964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40868.7,34891.99,39809.824,36297.98,57296.945,117204.8,50670.445,38477.625,48106.754,74575.836,57204.15,37700.855,108367.164,40520.57,37031.74,33806.594,54293.14,53686.727,55853.094,32920.348,50409.383,122226.77,87588.805,31841.23,53590.23,58907.203,54076.094,45899.707,43914.33,85708.18,43215.766,38477.88,54737.7,52189.516,56162.266,39523.188,40921.895,132648.67,42290.574,44235.215,56520.656,56723.473,55699.113,54258.406,50983.574,127017.945,40722.96,34223.21,58746.984,63726.098,57410.25,53804.78,50585.16,123157.51,43086.66,41782.145,48220.727,64997.504,45330.727,52833.277,46554.5,117368.82,47555.895,41800.684,58664.9,49433.63,60101.08,47321.754,40183.496,135597.23,46026.867,43185.38,59465.242,73679.055,56671.76,48607.887,64819.44,153157.61,74302.6,41490.633
4365,356.2800812,4.6434937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26153.674,30388.596,22574.094,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4366,417.0339357,4.6117353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4367,274.2012301,4.6223216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157160.28,170948.86,172758.25,3766,3766,3766,3766,3766,120987.4,126312.36,139213.81,3766,3766,3766,3766,3766,138386.14,135248.9,145203.06,3766,3766,3766,3766,3766,133337.08,135892.92,138851.22,121761.914,3766,3766,3766,3766,119069.61,123181.09,136131.64,119382.72,3766,3766,3766,3766,118886.38,121938.21,154199.61,122039.84,3766,3766,3766,3766,178793.67,177763.97,230446.84,181451.67,3766,3766,3766,3766,15518.302,16476.795,13230.258,7723.3574,3766,3766,3766,3766,6368.4336,6233.6313,6167.9565,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4368,240.2321298,4.619947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8003.769,8027.9834,7913.265,7001.3022,11005.802,23892.846,9483.571,7618.8403,9404.3125,13540.521,11843.656,7228.624,22428.848,7936.327,8220.564,6403.9,11022.095,9830.252,10703.186,6036.607,8638.518,24445.941,16711.82,6068.3516,9842.199,11907.591,10827.793,8720.237,8497.08,17703.838,8586.212,7836.02,11342.562,10911.584,10994.879,7486.2812,8450.842,27930.842,8914.367,9251.491,10259.7295,11363.299,11382.592,10762.797,9175.024,26547.979,7953.281,6426.849,11631.889,13751.453,11691.584,10787.592,10042.586,25954.625,8861.032,7832.264,10539.97,14007.068,9348.671,11164.991,9320.352,23671.695,9419.191,8270.25,13453.684,11486.159,14009.082,11052.84,8046.477,28642.494,9121.869,8464.381,14643.511,19499.395,14680.191,11338.346,13304.593,32312.582,14717.768,7919.6514
4369,213.1383753,4.6209383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24081.213,26737.002,22046.91,3766,17431.979,17421.447,15343.869,3766,15835.303,16098.619,20157.719,3766,18127.19,18139.254,18874.518,3766,18779.523,17859.016,19339.324,3766,22006.412,21302.844,18736.436,3766,17376.16,24881.143,21543.457,19524.434,8285.328,4826.1416,17811.48,16075.871,13538.5625,11399.197,19045.496,17401.162,15992.396,17050.652,19334.584,19141.723,16427.348,19477.795,13522.69,13346.074,15814.665,17998.867,18196.023,18093.807,20087.324,18332.596,23934.148,16616.16,16512.537,13484.834,11708.71,24051.928,23198.56,22692.508,25201.584,18643.785,25421.275,28666.287,19064.629,20488.309,19993.615,19943.502,20016.238,15430.622,22871.127,25083.822,22391.275,16869.375,20382.924,30648.691,21128.314,21798.57,25911.295,26045.002,25371.945,23154.639
4370,366.1522918,4.6228175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,15409.993,20159.67,12894.602,11866.3955,3766,3766,3766,3766,15431.87,18394.803,14765.312,8713.178,3766,3766,3766,3766,10345.548,10356.225,9696.462,4803.46
4372,406.1448669,4.6208463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,10672.193,13995.293,8590.289,8326.096,3766,3766,3766,3766,10053.329,11694.949,11141.949,6865.1895,3766,3766,3766,3766,8022.2163,7007.592,7818.845,3766
4373,318.1654259,4.6197634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4374,410.1863212,4.619981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,24491.36,28902.35,19319.38,3766,3766,3766,3766,3766,82375.62,70313.14,11604.833,11937.996,3766,3766,3766,3766,15108.805,17208.318,16785.943,14415.966,3766,3766,3766,3766,34990.23,21884.725,17884.867,15782.38,3766,3766,3766,3766,17851.584,15595.473,15609.328,20894.545,3766,3766,3766,3766,18718.145,21822.418,13865.101,29658.55,3766,3766,3766,3766,18040.24,21478.012,19036.658,29470.004,3766,3766,3766,3766,14300.795,17452.004,15711.935,18726.664
4375,439.3527598,4.622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244503.38,223986.02,255527.95,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4376,490.1708613,4.6341534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4379,473.144278,4.6374817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,9219.842,3766,3766,9518.648,20374.1,3766,3766,14930.416,19449.992,10587.391,3766,3766,7642.822,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,15313.028,3766,5598.871,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4380,455.3476129,4.634553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950274.6,2310159.8,1615940.6,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,37251.137,8717.539,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4381,483.2756751,4.5991035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,66489.37,78176.625,49896.03,3766,3766,3766,3766,3766,198589.38,172207.08,16545.03,21030.135,3766,3766,3766,3766,29565.217,36736.812,29399.932,21776.69,3766,3766,3766,3766,43028.645,36479.89,33527.883,20815.373,3766,3766,3766,3766,6520.5244,11753.133,11144.111,7628.9194,3766,3766,3766,3766,6150.003,7313.3667,4379.457,9992.336,3766,3766,3766,3766,5937.5806,6962.56,6257.4204,10362.365,3766,3766,3766,3766,5165.831,5425.2153,5136.3906,6654.6797
4382,495.1261993,4.637241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,12650.839,3766,3766,13076.284,28243.135,3766,3766,21030.322,26184.643,15826.598,3766,3766,10590.593,3766,3766,3766,3766,3766,3766,3766,3766,3766,4196.9614,3766,3766,3766,3766,3766,3766,3766,19596.232,3766,6870.0254,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4384,297.1329119,4.650175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19568.238,20416.02,26521.676,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4385,394.1858649,4.636641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13154.095,14572.084,9666.084,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4386,477.3292918,4.637957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34887.926,45175.64,36441.633,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4387,572.4266043,4.637957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37771.477,41102.324,23628.018,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4390,546.2334563,4.639064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,6440.3496,3766,21400.89,10921.223,64363.08,9936.586,3766,62502.42,130517.46,3766,3766,91408.305,111619.96,61224.527,3766,6817.118,42912.383,3766,3766,3766,13547.995,3766,3766,3766,3766,3766,17211.652,3766,8759.922,3766,3766,3766,3766,3766,66682.68,3766,25024.352,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4391,365.3160043,4.650211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2481369.5,2333956.5,2381189.5,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,57360.19,14475.89,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4392,431.2768497,4.6519837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6117.631,7219.213,7139.752,3766,4425.129,3766,3831.6885,3766,7968.655,8027.6943,7787.6826,3766,3951.559,3915.623,5381.339,3766,8153.2715,7916.169,8829.562,3766,3766,3766,3766,3766,7578.7627,9565.331,8098.552,7515.16,3766,3766,3766,3766,7002.71,7060.2183,7442.192,6834.164,3766,3766,3766,3766,6837.903,7729.5396,7412.882,7400.5093,3766,3766,3766,3766,7331.4067,8378.927,9249.495,7988.8867,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4394,446.2751014,4.657712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4395,426.3213115,4.652577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41382.95,39901.816,40661.27,3766,25480.836,22311.998,20239.615,3766,38554.43,37475.246,36872.008,3766,19233.691,19712.79,22605.887,3766,34538.566,35486.35,33627.508,3766,14547.9,13580.569,12980.1875,3766,31469.955,35952.03,31935.91,30453.14,4970.9277,3766,4416.828,9206.437,29139.172,29830.553,28676.309,27758.473,4560.433,4722.084,4552.054,8062.638,25518.46,26881.904,27771.44,24756.703,3766,3766,3766,4891.312,29840.08,30257.89,34678.66,31067.389,3766,3766,3766,4266.0835,6201.0293,6635.6157,5563.0327,3766,3766,3766,3766,3766,3951.118,4742.9956,4002.3757,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4396,362.0779725,4.6519732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
4398,373.2737677,4.653021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68938.42,66957.46,67606.234,3766,42396.156,36962.21,35644.598,3766,66842.36,67494.555,69206.29,3766,34439.918,36887.254,43347.027,3766,71104.266,70297.73,68414.98,3766,31883.61,30349.637,29534.645,3766,63885.91,76825.36,66963.69,65122.062,12160.686,8963.978,10988.991,24156.31,63614.33,61911.105,61415.785,59529.094,11519.212,10909.644,11226.056,17595.777,57819.656,60689.75,61900.26,55961.723,7876.493,6707.0063,7787.711,13256.687,68531.31,69783.445,78475.17,67468.42,6085.0586,4514.449,5135.916,10032.025,17779.254,19419.861,15469.468,10924.809,3766,3766,3766,3766,12613.97,14093.025,9632.572,6729.2666,3766,3766,3766,3766,5429.187,9698.171,3766,3766,3766,3766,3766,3766
4399,355.2632482,4.653193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52690.734,52962.38,54057.133,3766,33355.758,29686.238,29018.012,3766,53652.855,53669.414,53830.875,3766,28132.79,29306.912,34528.39,3766,56884.99,55059.29,54141.734,3766,24965.227,23836.963,23223.15,3766,50388.31,61392.855,52942.074,51326.695,9809.025,6704.3745,8147.024,19482.398,49731.18,48955.08,48701.414,47534.47,8547.668,8325.507,8455.0205,14031.247,45297.28,47549.223,48066.17,44560.91,6541.9497,5743.241,5719.2886,10089.678,53407.496,55135.176,61685.203,53538.883,4261.9653,3766,3766,7765.5444,13185.878,14952.631,11952.717,8274.552,3766,3766,3766,3766,9306.695,10802.524,7613.673,5029.1304,3766,3766,3766,3766,3957.4453,7174.126,3766,3766,3766,3766,3766,3766
4400,264.1150009,4.6547585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,24040.578,23425.525,24696.959,3766,19320.482,15804.086,3766,3766,25286.412,23674.81,23915.24,3766,18025.51,21557.61,18539.062,3766,23301.613,28550.594,24801.488,3766,9077.553,7221.7046,18793.215,3766,23761.965,22834.582,24525.848,3766,17173.197,20878.207,19467.395,3766,22402.246,23304.152,24533.504,3766,18497.09,20980.266,20660.312,3766,24655.875,24526.162,30018.668,3766,17963.654,18204.062,17812.463,3766,21790.123,21910.7,24121.604,3766,16101.555,18883.59,15286.481,3766,23132.354,24313.035,25351.342,3766,16706.959,20280.928,18787.39,3766,25725.062,41620.38,28345.69,3766,17828.057,21137.62,19848.223,3766
4401,179.1067225,4.660897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37374.914,34589.25,32773.535,19925.986,16301.658,18400.555,14374.43,14159.239,13661.437,13498.568,12788.271,12291.867,12144.319,13121.348,12128.099,11326.114,12074.694,12477.331,11190.98,10886.882,11839.994,12108.069,11641.41,10421.98,10917.218,11121.079,10563.491,8564.1455,9569.342,9057.541,8650.836,8841.069,8276.97,7936.991,8517.771,8254.4375,9184.108,8219.258,8184.614,8344.2295,7349.913,7359.945,7867.2866,7933.169,6918.6895,6275.3643,7591.624,6795.7983,6441.64,6217.93,6610.8013,7053.0205,6778.8853,11372.519,9942.784,5380.0005,9661.369,8927.884,9858.054,9995.025,10096.797,9324.258,10988.02,9929.355,9992.262,10220.4795,8920.976,10700.559,8909.74,8165.8823,9102.12,9625.503,8990.448,8766.695,8268.059,9334.332,7954.6157,7684.115,8149.4746,7135.5146
